1,1,1,1,1,1,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SpriteSpeccyBlock,0,8,3
7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,0
7,0,1,7,0,1,7,0,0
7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1
SpriteAttribs,0,128,0,0
SpriteBitmapBlock,1,64,24
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1
5,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1
9,9,9,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3
1,1,5,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4
1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,3,4,4,4,4
1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,4,4,4,1,1
1,1,1,5,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,4,4,1,3
1,1,1,5,5,1,5,1,1,1,9,9,9,1,1,1,1,1,1,1,4,4,3,4
1,1,1,1,1,5,5,1,1,1,1,5,9,1,1,1,1,1,1,3,4,4,4,4
5,1,1,1,1,1,5,5,1,1,1,1,5,5,1,1,1,1,1,4,4,4,1,1
1,1,1,1,1,1,5,5,1,5,1,1,1,5,5,1,1,1,1,4,4,1,1,3
1,5,1,1,1,1,1,1,1,5,5,1,1,5,5,1,1,1,3,4,4,4,4,4
5,3,4,3,5,1,1,1,1,5,5,1,1,5,5,5,1,1,4,4,1,1,4,4
5,4,3,4,3,1,1,5,1,1,5,5,1,1,5,5,1,1,4,4,4,1,1,1
5,3,4,3,4,3,5,5,1,1,5,5,1,1,5,5,5,1,1,4,1,1,1,1
1,5,3,3,4,4,5,5,1,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1
1,1,5,5,3,3,3,5,5,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1
3,1,1,5,5,3,3,5,5,1,1,1,1,1,1,1,5,5,5,5,5,1,1,1
4,4,3,5,5,5,3,5,5,5,5,5,1,6,6,6,1,1,5,5,1,5,5,1
4,4,4,4,3,3,3,5,1,1,5,5,6,1,1,1,6,6,6,1,1,5,5,1
4,4,4,4,4,3,1,1,1,5,5,6,1,1,1,1,1,1,1,6,1,1,1,5
1,7,7,4,4,3,3,1,1,5,1,1,1,1,1,1,1,1,1,6,5,5,1,1
1,1,7,7,4,3,1,1,1,5,1,6,6,1,1,1,1,1,6,1,5,5,5,5
4,1,14,7,3,1,1,1,1,5,1,1,4,6,6,1,1,6,1,1,1,1,1,5
4,1,1,1,3,3,5,1,1,5,1,1,4,4,6,6,6,1,1,1,4,1,4,6
4,4,1,3,1,1,1,5,5,1,1,1,4,4,4,1,6,1,1,4,1,4,4,6
4,3,3,1,1,1,1,1,5,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1
3,1,1,1,1,1,4,5,5,5,1,4,4,4,4,6,1,1,1,1,1,1,1,1
1,1,1,5,5,4,4,4,5,1,1,4,4,4,4,6,1,1,1,1,1,1,1,1
1,1,1,4,4,4,4,4,1,1,1,4,4,4,6,1,1,1,1,1,1,6,6,1
1,1,1,4,4,4,5,5,1,4,4,5,5,5,1,1,1,1,4,1,1,6,6,1
4,4,1,4,4,4,6,6,4,4,4,4,4,5,4,1,4,4,4,1,1,1,1,1
4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,4,4,6,1,1,1
4,4,4,1,1,1,1,1,4,4,4,4,4,4,4,1,1,1,3,3,3,3,3,3
4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1,1
4,5,5,1,1,1,1,1,1,4,4,4,4,4,1,1,6,6,3,3,3,3,3,3
5,5,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,6,6
1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3
1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,6,6,6,3
1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,4,6,1,3
1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,6,4,4,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,4,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpriteSpeccyBlock,1,8,3
7,0,1,7,0,1,7,0,1
7,0,0,7,0,0,7,0,1
7,0,1,7,0,1,7,0,1
7,0,0,7,0,1,7,0,1
7,0,0,7,0,0,7,0,0
7,0,0,7,0,0,7,0,0
7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1
SpriteAttribs,1,128,1,0
SpriteBitmapBlock,2,56,16
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
1,1,1,1,1,3,4,4,4,3,3,1,1,1,1,1
1,1,1,1,3,4,4,4,4,4,4,4,1,1,1,1
1,1,3,4,4,1,1,1,1,4,4,4,1,1,1,1
1,3,4,4,4,1,1,1,1,1,1,4,1,1,1,1
1,4,1,1,4,4,4,3,1,1,1,1,1,1,1,1
3,4,1,3,1,1,4,4,4,3,1,1,1,1,1,1
4,4,3,4,4,1,1,1,4,4,3,1,1,1,1,1
4,4,4,4,1,1,1,1,1,4,4,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1
1,1,4,4,4,3,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1
1,6,4,4,4,1,1,1,1,1,1,1,1,1,1,1
6,1,6,6,6,6,6,6,1,1,1,1,1,1,1,1
1,1,1,6,1,1,6,6,1,1,1,1,1,1,1,1
1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1
1,1,1,1,6,4,4,1,1,1,1,1,1,1,1,1
1,1,1,6,6,4,4,2,1,1,1,1,1,1,1,1
1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1
1,1,6,6,2,2,2,3,1,1,1,1,1,1,1,1
1,1,1,6,2,2,2,3,3,1,1,1,1,1,1,1
3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1
1,1,1,1,1,1,1,1,3,2,3,10,1,1,1,1
3,3,3,3,3,3,3,3,3,2,4,4,6,10,1,1
2,1,1,1,1,1,1,1,1,4,4,4,6,10,1,1
3,3,1,1,1,1,1,1,1,6,6,4,6,6,10,1
3,3,4,1,1,1,1,1,1,6,6,6,6,6,10,1
3,4,4,4,4,1,1,1,1,6,6,6,6,6,1,1
4,4,4,4,4,4,6,6,1,6,4,4,6,6,1,1
1,1,4,4,4,4,6,6,10,6,4,6,6,1,1,1
1,1,1,4,4,4,6,6,6,1,6,6,1,1,1,1
1,1,1,1,6,6,6,6,10,1,1,1,1,1,1,1
1,1,6,6,6,6,6,6,1,1,1,1,1,1,1,1
1,4,4,6,6,6,6,10,1,1,1,1,1,1,1,1
1,4,4,4,6,6,10,1,1,1,1,1,1,1,1,1
1,6,6,6,6,10,1,1,1,1,1,1,1,1,1,1
1,1,6,6,10,1,1,1,1,1,1,1,1,1,1,1
SpriteSpeccyBlock,2,7,2
7,0,1,7,0,1
7,0,1,7,0,1
7,0,1,7,0,1
7,0,1,7,0,1
7,0,0,7,0,0
7,0,0,7,0,0
7,0,0,7,0,0
SpriteAttribs,2,128,1,0
SpriteBitmapBlock,3,64,32
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,1
1,1,1,11,1,1,8,8,1,8,8,1,1,1,1,1,1,1,1,1,8,8,8,1,11,11,1,1,11,11,11,1
11,1,1,11,11,1,8,8,8,8,8,1,1,1,1,1,1,1,1,1,8,8,8,1,11,11,11,11,11,11,11,1
11,11,11,11,11,1,8,8,8,8,1,1,1,1,1,1,1,1,8,8,8,8,8,1,11,11,11,11,11,11,1,1
11,11,11,11,11,11,1,8,8,1,1,11,11,11,11,11,11,11,8,8,8,8,8,1,11,11,11,11,11,11,1,1
1,11,11,11,11,8,8,11,11,11,11,11,11,11,11,11,11,11,11,8,8,11,1,8,8,11,11,11,11,11,11,1
1,11,11,11,11,8,8,11,11,11,11,14,14,14,14,14,11,11,11,11,11,11,11,8,8,8,11,11,11,1,1,1
1,1,11,11,11,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,1,8,8,1,1,1
1,11,11,1,8,8,8,1,11,1,15,1,15,1,11,11,1,15,1,15,1,11,1,11,11,1,8,8,8,8,1,1
1,1,1,8,8,8,8,11,1,1,1,1,1,15,15,15,15,1,1,1,1,1,11,11,11,11,8,8,8,8,1,1
1,1,1,8,8,8,8,1,3,10,1,10,3,1,15,15,1,3,10,1,10,3,1,11,11,8,8,8,1,1,1,1
1,1,1,1,1,8,11,3,4,10,1,10,4,3,15,15,3,4,10,1,10,4,3,11,11,8,8,8,1,1,1,1
1,1,1,1,1,1,11,3,4,4,10,4,4,3,15,15,3,4,4,10,4,4,3,15,15,1,8,1,1,1,1,1
1,1,1,1,1,1,9,15,3,4,4,4,3,15,15,15,15,3,4,4,4,3,15,15,15,9,1,1,1,1,1,1
1,1,1,1,1,1,15,15,15,3,3,3,15,15,15,15,15,15,3,3,3,15,15,15,15,15,1,1,1,1,1,1
1,1,1,1,1,1,9,15,15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,9,1,1,1,1,1,1
1,1,1,1,1,1,1,15,15,15,15,15,15,15,1,15,15,15,15,15,1,15,15,15,15,1,1,1,1,1,1,1
1,1,1,1,1,1,1,9,15,15,15,15,15,15,1,1,15,15,15,1,1,15,15,15,9,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,9,15,15,15,15,15,15,15,15,1,1,7,7,15,15,9,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,9,15,15,15,15,15,15,1,1,7,7,15,15,9,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,9,15,15,15,15,1,1,1,7,15,15,9,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,9,15,15,15,15,15,15,9,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,8,8,8,1,8,15,15,15,8,1,8,8,8,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,8,8,8,8,8,1,8,8,8,8,8,1,8,8,8,8,8,1,1,1,1,1,1
1,1,1,1,1,1,1,1,8,8,8,8,8,1,8,8,8,8,8,8,1,8,8,8,8,8,1,1,1,1,1,1
1,1,1,1,1,1,1,8,8,8,8,8,8,1,8,8,8,8,8,8,8,1,8,8,8,8,1,1,1,1,1,1
1,1,1,1,1,1,1,1,8,8,8,8,1,8,8,8,8,8,8,8,8,1,8,8,8,15,15,1,1,1,1,1
1,1,1,1,1,1,1,15,1,8,8,8,1,8,8,8,8,8,8,8,8,8,1,8,1,15,15,1,1,1,1,1
1,1,1,1,1,1,1,15,15,1,1,1,8,8,8,1,8,8,8,8,8,8,1,1,15,15,15,1,1,1,1,1
1,1,1,1,1,1,1,15,15,15,1,8,8,8,8,1,8,8,8,8,8,8,1,15,15,15,15,1,1,1,1,1
1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,8,1,8,8,8,8,8,15,15,15,15,15,1,1,1,1,1
1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,8,8,15,15,15,15,15,15,15,15,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,8,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,8,15,15,15,8,8,8,15,15,15,15,15,8,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,8,8,15,15,8,8,15,15,15,8,8,8,8,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,8,8,8,15,8,8,8,8,15,8,8,8,8,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,1,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,8,8,1,8,8,1,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,8,8,1,8,8,8,1,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,8,8,1,8,8,8,8,8,1,8,8,8,8,8,8,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,1,1,1,8,8,8,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,1,1,15,15,15,1,1,8,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,1,1,15,15,15,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,1,1,15,15,15,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,1,1,15,15,15,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,1,1,15,15,15,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,1,1,15,15,15,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,1,1,15,15,15,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,7,1,1,15,15,7,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,1,1,7,7,7,7,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,7,7,7,7,7,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,7,1,1,7,1,7,7,7,7,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SpriteSpeccyBlock,3,8,4
7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,0,7,0,1,7,0,1
7,0,0,7,0,0,7,0,0,7,0,0
7,0,1,7,0,0,7,0,0,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,0,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1
7,0,1,7,0,1,7,0,1,7,0,1
SpriteAttribs,3,128,0,0
SpriteBitmapBlock,4,64,32
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
